,Branch length stretch,date,numdate
A_Singapore_KK719_2022_EPIISL16520222_2022-10-17_HA_4,1.1531992024567377,2022-10-17,2022.8099518839506
A_Singapore_SAR0857_2023_EPIISL17966211_2023-01-25_HA_4,0.7160504487544175,2023-01-25,2023.0808743393818
A_Singapore_TT0203_2022_EPIISL16520262_2022-10-12_HA_4,0.7753406557580795,2022-10-12,2022.796439542034
A_Singapore_TT0555_2017_EPIISL269771_2017-05-12,2.0,2017-05-12,2017.4475789942837
A_Singapore_TT0882_2019_EPIISL401468_2019-11-13,2.0,2019-11-13,2019.9216887992427
A_Singapore_TT0942_2019_EPIISL401491_2019-11-27,0.5523312200859966,2019-11-27,2019.9595233566097
A_Singapore_TT1374_2016_EPIISL277146_2016-01-12,0.4556782713157484,2016-01-12,2016.1362062112619
A_Sketty_0264_2022_EPIISL12252123_2022-03-19,2.0,2022-03-19,2022.23702858668
A_Slovakia_23-1458_2023_EPIISL17496548_2023-02-06_HA_4,1.1410024614300138,2023-02-06,2023.113303959982
A_Slovenia_11321_2022_EPIISL17204379_2022-12-12_HA_4,0.999150096930462,2022-12-12,2022.9612901134183
A_Sohar_72125048_2021_EPIISL9401984_2021-09-08,0.3931051113778485,2021-09-08,2021.7174790399806
A_SouthAustralia_135_2016_EPIISL311693_2016-10-01,2.0,2016-10-01,2016.8469553960836
A_SouthAustralia_34_2019_EPIISL413291_2019-02-06,0.6600059161567957,2019-02-06,2019.164997651904
A_SouthCarolina_04_2017_EPIISL284135_2017-01-17,0.9987476478936481,2017-01-17,2017.1367951301982
A_SouthCarolina_04_2021_EPIISL8636651_2021-11-03,1.0000004296577352e-06,2021-11-03,2021.868817269824
A_SouthCarolina_07_2021_EPIISL8636650_2021-11-23,1.0000004296577352e-06,2021-11-23,2021.922866637491
A_SouthCarolina_12510_2021_EPIISL8429151_2021-11-18,0.4275700127717005,2021-11-18,2021.9093542951985
A_SouthCarolina_12573_2021_EPIISL9702090_2021-12-20,1.0000004296577352e-06,2021-12-20,2021.9958332838414
A_SouthDakota_03_2021_EPIISL8636590_2021-11-25,0.12459230274923,2021-11-25,2021.928271573882
A_SouthDakota_04_2021_EPIISL8813666_2021-12-20,1.2690373794468552,2021-12-20,2021.9958332834656
A_SouthKorea_11230_2020_EPIISL414845_2020-01-07,0.9995755194009507,2020-01-07,2020.071000177423
A_Spain_25_2021_EPIISL9402027_2021-12-02,1.0000004296578544e-06,2021-12-02,2021.9471888529413
A_Spain_29_2021_EPIISL9402021_2021-12-02,1.2549517080056378,2021-12-02,2021.9471888525654
A_Spain_41_2021_EPIISL9402235_2021-12-15,0.9991499823800692,2021-12-15,2021.982320941549
A_Spain_46_2021_EPIISL9402023_2021-12-11,1.0000004296578544e-06,2021-12-11,2021.9715110683915
A_Spain_87_2021_EPIISL9401997_2021-12-23,2.0,2021-12-23,2022.0039406886158
A_SriLanka_11_2021_EPIISL9847616_2021-12-16,0.8458772081117737,2021-12-16,2021.9850234099322
A_St.Petersburg_CRIE_3_2021_EPIISL4237003_2021-09-02,0.7256429849840141,2021-09-02,2021.7012642296804
A_Stavropol_10_2020_EPIISL485775_2020-03-03,0.7959503726277359,2020-03-03,2020.2223384068907
A_Stockholm_16_2021_EPIISL7637985_2021-10-26,1.0119895123998295,2021-10-26,2021.8471975223815
A_Stockholm_1_2021_EPIISL2932741_2021-01-08,1.000000429657834e-06,2021-01-08,2021.0607792232015
A_Stockholm_1_2021_EPIISL860634_2021-01-08,1.000000429657834e-06,2021-01-08,2021.0607792232015
A_Stockholm_29_2021_EPIISL8377550_2021-11-25,0.8623351991059461,2021-11-25,2021.928271573882
A_Stockholm_2_2021_EPIISL1055767_2021-01-23,0.6390886605477936,2021-01-23,2021.101316248576
A_Stockholm_31_2019_EPIISL396435_2019-10-14,1.0000004296580755e-06,2019-10-14,2019.840614748118
A_Stockholm_32_2019_EPIISL406323_2019-10-14,0.49614784341508433,2019-10-14,2019.8406147477422
A_Stockholm_34_2021_EPIISL9208249_2021-12-29,2.0,2021-12-29,2022.020155498916
A_Stockholm_4_2021_EPIISL3315856_2021-03-11,1.1363203804949313,2021-03-11,2021.2283322625938
A_Stockholm_5_2021_EPIISL2234357_2021-04-16,1.0000004296577509e-06,2021-04-16,2021.3256211247704
A_Stockholm_5_2021_EPIISL3315857_2021-04-16,1.0000004296577509e-06,2021-04-16,2021.3256211247704
A_Stockholm_6_2021_EPIISL2234358_2021-04-23,2.0,2021-04-23,2021.3445384030776
A_Stockholm_7_2020_EPIISL412399_2020-01-21,1.000000429658018e-06,2020-01-21,2020.1088347351658
A_Stockholm_7_2022_EPIISL12121024_2022-03-07,2.0,2022-03-07,2022.2045989660799
A_Stockholm_8_2021_EPIISL3797776_2021-08-10,0.8435263657429783,2021-08-10,2021.6391074568633
A_Stockholm_9_2021_EPIISL5743017_2021-09-06,1.0000004296850656e-06,2021-09-06,2021.7120741035894
A_Stockholm_9_2021_EPIISL9402237_2021-09-06,1.0000004296850656e-06,2021-09-06,2021.7120741035894
A_Sur_6859_2019_EPIISL401623_2019-10-26,0.9994211810195626,2019-10-26,2019.8730443683426
A_Swansea_0364_2019_EPIISL399952_2019-12-01,0.9846094208805057,2019-12-01,2019.970333230143
A_Sweden_1_2020_EPIISL412388_2020-01-03,1.0073462542116278,2020-01-03,2020.0601903038896
A_Sweden_21_2021_EPIISL9067323_2021-12-20,1.0000004296577881e-06,2021-12-20,2021.9958332838414
A_Sweden_27_2022_EPIISL16598929_2022-12-21_HA_4,0.9967624339574641,2022-12-21,2022.9856123288687
A_Switzerland_02353_2021_EPIISL12240207_2021-12-07,1.0000004296577991e-06,2021-12-07,2021.960701194858
A_Switzerland_07426_2022_EPIISL16681936_2022-11-17_HA_4,9.999999959769363e-07,2022-11-17,2022.8937284042104
A_Switzerland_12229_2022_EPIISL9140461_2022-01-02,0.420253225586473,2022-01-02,2022.0316409895452
A_Switzerland_16056_2022_EPIISL16681987_2022-12-19_HA_4,0.9991500905894474,2022-12-19,2022.9802073921019
A_Switzerland_16443_2022_EPIISL16681988_2022-12-19_HA_4,2.0,2022-12-19,2022.9802073921019
A_Switzerland_28394_2022_EPIISL16759875_2022-12-19_HA_4,9.999999959769215e-07,2022-12-19,2022.9802073924777
A_Switzerland_54601_2022_EPIISL16759983_2022-11-01_HA_4,9.99999995976882e-07,2022-11-01,2022.8504889100766
A_Switzerland_6529_2020_EPIISL486767_2020-02-21,1.5469234966353933,2020-02-21,2020.192611254674
A_Switzerland_8060_2017_EPIISL331821_2017-12-21,0.5725234486261428,2017-12-21,2018.0502294437713
A_Switzerland_85876_2022_EPIISL16759981_2022-11-14_HA_4,0.37916586409558495,2022-11-14,2022.8856209986845
A_Switzerland_87473_2021_EPIISL12240213_2021-12-28,0.9968949705914769,2021-12-28,2022.0174530305326
A_Sydney_22_2018_EPIISL396647_2018-03-03,0.8139376768969516,2018-03-03,2018.2454827844685
A_Taiwan_83763_2019_EPIISL424766_2019-12-10,2.0,2019-12-10,2019.9946554455933
A_Tennessee_21_2020_EPIISL412166_2020-01-28,2.0,2020-01-28,2020.1277520134736
A_Tennessee_22_2021_EPIISL9389034_2021-12-14,1.0000004296577352e-06,2021-12-14,2021.9796184735414
A_Tennessee_50_2022_EPIISL16830201_2022-11-23_HA_4,0.9604394787177518,2022-11-23,2022.9099432141347
A_Tennessee_RVTNL3963341312222_2022_EPIISL16631974_2022-10-14_HA_4,2.0,2022-10-14,2022.8018444788006
A_Texas_01_2021_EPIISL3855640_2021-08-04,1.0000004296578205e-06,2021-08-04,2021.622892646939
A_Texas_01_2021_EPIISL3855650_2021-08-04,1.0000004296578205e-06,2021-08-04,2021.622892646939
A_Texas_05_2021_EPIISL8636572_2021-11-23,1.0000004296577352e-06,2021-11-23,2021.922866637491
A_Texas_10921_2019_EPIISL414206_2019-12-09,1.4389870176089081,2019-12-09,2019.9919529772098
A_Texas_12710_2022_EPIISL12729948_2022-03-09,1.138109308559615,2022-03-09,2022.2100039028464
A_Texas_12713_2022_EPIISL12729965_2022-03-11,1.4867240318101407,2022-03-11,2022.2154088396132
A_Texas_12716_2022_EPIISL12729974_2022-03-13,2.0,2022-03-13,2022.2208137763798
A_Texas_12719_2022_EPIISL12730005_2022-03-15,1.1034285037497034,2022-03-15,2022.2262187131466
A_Texas_12741_2022_EPIISL12730184_2022-01-03,0.8608528886681024,2022-01-03,2022.0343434579286
A_Texas_394_2019_EPIISL398777_2019-10-21,0.7194933105508827,2019-10-21,2019.8595320264255
A_Texas_398_2019_EPIISL401005_2019-11-14,2.0,2019-11-14,2019.924391267626
A_Texas_416_2019_EPIISL2557744_2019-11-18,0.977436366811546,2019-11-18,2019.9352011411595
A_Texas_48_2022_EPIISL12715962_2022-03-26,1.3449924854517439,2022-03-26,2022.2559458653634
A_Texas_71_2017_EPIISL282799_2017-03-18,1.3281214540579258,2017-03-18,2017.2989432331992
A_Texas_88_2016_EPIISL230376_2016-02-24,0.832639990525014,2016-02-24,2016.252412351746
A_Thailand_10_2021_EPIISL5327621_2021-06-24,1.0000004296580812e-06,2021-06-24,2021.5120914432214
A_Thailand_12_2021_EPIISL5327616_2021-06-24,2.0,2021-06-24,2021.5120914428455
A_Thailand_3_2021_EPIISL5327615_2021-06-24,1.0000004296580812e-06,2021-06-24,2021.5120914432214
A_Thailand_3_2021_EPIISL5984033_2021-06-24,0.6370549124780133,2021-06-24,2021.5120914428455
A_Thailand_4_2021_EPIISL5933269_2021-06-18,1.0000004296580812e-06,2021-06-18,2021.4958766329214
A_Thailand_5_2021_EPIISL5327624_2021-06-24,1.0000004296580812e-06,2021-06-24,2021.5120914432214
A_Thailand_5_2021_EPIISL5984007_2021-06-24,1.0000004296580812e-06,2021-06-24,2021.5120914432214
A_Thailand_7_2021_EPIISL4760584_2021-06-18,1.0000004296580812e-06,2021-06-18,2021.4958766329214
A_Thailand_8_2021_EPIISL4197191_2021-06-18,1.0000004296580812e-06,2021-06-18,2021.4958766329214
A_Thailand_CU-B36847_2020_EPIISL4069971_2020-02-22,2.0,2020-02-22,2020.195313723057
A_Thueringen_1_2023_EPIISL17780415_2023-01-03_HA_4,0.9561025330592418,2023-01-03,2023.021420034948
A_Thueringen_49_2022_EPIISL16551707_2022-11-14_HA_4,1.1972827853493204,2022-11-14,2022.8856209986845
A_Tianjin-Binhaixin_3315_2019_EPIISL410666_2019-12-16,0.9698062534970552,2019-12-16,2020.0108702558932
A_Tripoli.LBN_7325_2021_EPIISL9533465_2021-11-23,1.0000004296577881e-06,2021-11-23,2021.922866637491
A_Tripoli_5638_2021_EPIISL6915270_2021-09-07,2.0,2021-09-07,2021.714776571597
A_Tripoli_5646_2021_EPIISL7353819_2021-09-07,1.0000004296577881e-06,2021-09-07,2021.7147765719728
A_Tripoli_5937_2021_EPIISL6075495_2021-09-21,1.0000004296577881e-06,2021-09-21,2021.7526111293398
A_Tripoli_6100_2021_EPIISL6075494_2021-09-30,0.9983010316988514,2021-09-30,2021.7769333444144
A_Tyumen_1V_2021_EPIISL3723515_2021-07-30,0.5092126150518241,2021-07-30,2021.6093803046463
A_UnitedKingdom_12666_2022_EPIISL12422549_2022-03-01,0.5368011257563123,2022-03-01,2022.1883841557797
A_UnitedKingdom_12670_2022_EPIISL12422556_2022-03-09,0.7527461878996244,2022-03-09,2022.2100039028464
A_Uppsala_1_2021_EPIISL9402236_2021-10-21,1.0000004296577881e-06,2021-10-21,2021.8336851808403
A_Utah_17_2020_EPIISL449740_2020-03-07,1.0031629203124302,2020-03-07,2020.233148280424
A_Utah_18_2022_EPIISL12716192_2022-04-02,0.6698727265239766,2022-04-02,2022.274863144047
A_Valencia_10142220200217_EPIISL414493_2020-02-17,0.8022809493674096,2020-02-17,2020.1818013811405
A_Valencia_VAHNSI-GIHSN-073689_2023_EPIISL16740069_2023-01-02_HA_4,1.0343675431631545,2023-01-02,2023.0187175665646
A_VelikiyNovgorod_RII-MH132636S_2023_EPIISL17710830_2023-02-01_HA_4,9.999999959769399e-07,2023-02-01,2023.099791618441
A_VelikyNovgorod_CRIE_16_2021_EPIISL5530230_2021-09-29,0.5629341717734448,2021-09-29,2021.7742308760307
A_Vermont_03_2022_EPIISL10493032_2022-01-17,1.0000004296576503e-06,2022-01-17,2022.0721780156714
A_Vermont_03_2022_EPIISL10826920_2022-01-17,1.0000004296576503e-06,2022-01-17,2022.0721780156714
A_Vermont_15_2022_EPIISL17100959_2022-11-30_HA_4,2.0,2022-11-30,2022.928860492818
A_Vermont_25_2019_EPIISL398857_2019-10-01,0.9906576669703563,2019-10-01,2019.8054826587586
A_Victoria_653_2017_EPIISL289943_2017-08-10,0.9992672788364007,2017-08-10,2017.6908011487853
A_Vietnam_Vnhcm-Gs483_2020_EPIISL1064135_2020-10-09,1.0000004296581858e-06,2020-10-09,2020.8168814516039
A_Vietnam_Vnhcm-Gs498_2020_EPIISL1064142_2020-10-14,0.945723194483824,2020-10-14,2020.830393793145
A_Vietnam_Vnhcm-Gs507_2020_EPIISL1064141_2020-10-21,2.0,2020-10-21,2020.8493110718287
A_Vietnam_Vnhcm-Gs508_2020_EPIISL1296359_2020-10-22,0.9991158923547724,2020-10-22,2020.8520135402118
A_Vietnam_Vnhcm-Gs520_2020_EPIISL1064144_2020-10-22,1.0000004296580984e-06,2020-10-22,2020.8520135405877
A_Vietnam_Vnhcm-Gs520_2020_EPIISL1296353_2020-10-22,1.0000004296580984e-06,2020-10-22,2020.8520135405877
A_Vietnam_Vnhcm-Gs535_2019_EPIISL1296306_2019-10-24,1.000000429658124e-06,2019-10-24,2019.8676394319516
A_Vietnam_Vnhcm-Gs538_2020_EPIISL1064131_2020-10-29,2.0,2020-10-29,2020.8709308188954
A_Vietnam_Vnhcm-Gs653_2019_EPIISL1296302_2019-12-24,1.0000004296850656e-06,2019-12-24,2020.032490003336
A_Vietnam_Vnhcm-Gs653_2019_EPIISL1296346_2019-12-24,1.0000004296850656e-06,2019-12-24,2020.032490003336
A_Virginia_01_2021_EPIISL8810267_2021-11-22,0.12459230274923,2021-11-22,2021.9201641687318
A_Virginia_02_2021_EPIISL8810279_2021-11-26,1.0000004296577352e-06,2021-11-26,2021.930974042641
A_Vladivostok_77-04V_2021_EPIISL6180872_2021-10-31,0.9637452498005289,2021-10-31,2021.860709864298
A_Vladivostok_77-07V_2021_EPIISL6180923_2021-10-31,1.064066705917213,2021-10-31,2021.860709864298
A_Voronezh_CRIE_4_2021_EPIISL4473225_2021-09-10,1.0062825715031358,2021-09-10,2021.7228839767472
A_Wakayama_118_2019_EPIISL517684_2019-12-13,2.0,2019-12-13,2020.0027628507435
A_Washington_05_2021_EPIISL9033439_2021-12-07,1.0000004296577352e-06,2021-12-07,2021.960701194858
A_Washington_08_2021_EPIISL9346160_2021-12-17,1.0000004296577352e-06,2021-12-17,2021.9877258786917
A_Washington_106_2016_EPIISL296169_2016-12-18,2.0,2016-12-18,2017.057747929985
A_Washington_16_2017_EPIISL275706_2017-01-25,2.0,2017-01-25,2017.158414877265
A_Washington_31872_2022_EPIISL16868571_2022-12-01_HA_4,9.999999959768344e-07,2022-12-01,2022.9315629615774
A_Washington_66184_2022_EPIISL16868585_2022-12-01_HA_4,0.7821338897818926,2022-12-01,2022.9315629612015
A_Washington_664_2019_EPIISL400004_2019-11-08,0.5255330787936545,2019-11-08,2019.908176457326
A_Washington_99_2022_EPIISL16833955_2022-12-23_HA_4,2.0,2022-12-23,2022.9910172656353
A_Washington_USAFSAM-14024_2022_EPIISL16920532_2022-12-14_HA_4,1.137265626140464,2022-12-14,2022.966695050185
A_Wisconsin_02_2021_EPIISL1064117_2021-01-23,1.0000004296577608e-06,2021-01-23,2021.101316248952
A_Wisconsin_02_2021_EPIISL1064118_2021-01-23,1.0000004296577608e-06,2021-01-23,2021.101316248952
A_Wisconsin_12_2023_EPIISL17102363_2023-01-23_HA_4,0.7384431689144693,2023-01-23,2023.075469402615
A_Wisconsin_15_2021_EPIISL8557871_2021-11-27,1.0000004296577352e-06,2021-11-27,2021.9336765110245
A_Wisconsin_16_2021_EPIISL8557815_2021-11-30,1.0000004296577352e-06,2021-11-30,2021.9417839161745
A_Wisconsin_23_2022_EPIISL12713349_2022-04-01,0.5004466375315612,2022-04-01,2022.2721606756636
A_Wisconsin_327_2017_EPIISL290860_2017-09-22,2.0,2017-09-22,2017.8070072892694
A_Wisconsin_43_2020_EPIISL416762_2020-02-19,0.9983021843982589,2020-02-19,2020.187206317907
A_Wisconsin_569_2019_EPIISL397015_2019-10-07,0.48148277273153833,2019-10-07,2019.8216974690588
A_Wisconsin_576_2019_EPIISL398321_2019-10-31,1.0000004296580598e-06,2019-10-31,2019.886556710635
A_Wisconsin_66_2015_EPIISL197279_2015-04-21,1.092959390667154,2015-04-21,2015.4166740041942
A_Wisconsin_76_2022_EPIISL16198986_2022-11-09_HA_4,1.3679062608106873,2022-11-09,2022.8721086567678
A_Wisconsin_RVTNL2789838835621_2022_EPIISL17464799_2022-11-24_HA_4,0.9987460285319597,2022-11-24,2022.912645682518
A_Wrexham_3741_2022_EPIISL12646707_2022-04-20,2.0,2022-04-20,2022.3235075749474
A_Wrexham_9440_2019_EPIISL400534_2019-12-03,2.0,2019-12-03,2019.9757381669099
A_Wyoming_01_2021_EPIISL11140792_2021-08-27,0.43156702027221,2021-08-27,2021.68504941938
A_Wyoming_11_2021_EPIISL9033420_2021-12-17,1.0000004296577352e-06,2021-12-17,2021.9877258786917
A_Wyoming_24_2022_EPIISL16447137_2022-12-02_HA_4,0.554217261088559,2022-12-02,2022.934265429585
A_Wyoming_25_2022_EPIISL16447158_2022-12-02_HA_4,9.99999995976861e-07,2022-12-02,2022.9342654299608
A_Xinjiang-Hetian_1660_2019_EPIISL410680_2019-11-26,0.9133129196209929,2019-11-26,2019.9568208882263
A_Xinjiang-Hutubi_1599_2019_EPIISL402264_2019-11-28,2.0,2019-11-28,2019.962225824993
A_Xinjiang-Kuerle_1595_2019_EPIISL402227_2019-11-26,1.0000004296581678e-06,2019-11-26,2019.9568208886021
A_YAMAGATA_1_2021_EPIISL1386235_2021-02-09,1.0000004296581858e-06,2021-02-09,2021.1472582114689
A_YAMAGATA_1_2021_EPIISL3162307_2021-02-09,1.0000004296581858e-06,2021-02-09,2021.1472582114689
A_YAMAGATA_2_2021_EPIISL3162308_2021-02-09,1.4987585923751439,2021-02-09,2021.1472582110932
A_YANAO_08-01V_2021_EPIISL5056433_2021-08-08,1.000000429657676e-06,2021-08-08,2021.6337025204723
A_YOKOHAMA_145_2017_EPIISL288989_2017-09-28,2.0,2017-09-28,2017.8232220995696
A_YOKOHAMA_224_2019_EPIISL684048_2019-11-18,2.0,2019-11-18,2019.9352011411595
A_Yekaterinburg_10-01V_2021_EPIISL5056474_2021-08-24,2.0,2021-08-24,2021.6769420142302
A_Yunnan-Xishan_11119_2022_EPIISL16559115_2022-11-14_HA_4,1.0955818424866803,2022-11-14,2022.8856209986845
A_Zahleh.LBN_6893_2021_EPIISL8576433_2021-11-09,1.0000004296577881e-06,2021-11-09,2021.8850320801241
A_Zhejiang-Gongshu_11024_2022_EPIISL16559165_2022-10-13_HA_4,0.5489010246751566,2022-10-13,2022.7991420104172
A__Romania_256564_2020_EPIISL468317_2020-01-17,0.9983015972672251,2020-01-17,2020.0980248612566
NODE_0000000,0.4980058976291046,,2019.8258332574876
NODE_0001647,0.999000999000999,,2012.0796315924708
NODE_0001648,2.0,,2018.0313121650877
NODE_0001649,2.0,,2019.7953877456757
NODE_0001650,2.0,,2020.0270850661934
NODE_0001651,2.0,,2019.9500988884392
NODE_0001652,2.0,,2019.9340738730295
NODE_0001653,2.0,,2019.9352011411595
NODE_0001654,2.0,,2020.0514072816436
NODE_0001655,2.0,,2019.850485737934
NODE_0001656,2.0,,2020.1412643553901
NODE_0001657,2.0,,2019.9892505088264
NODE_0001658,2.0,,2019.9935280065322
NODE_0001659,2.0,,2019.9946554455933
NODE_0001660,2.0,,2019.7953577226103
NODE_0001661,2.0,,2019.8581684359092
NODE_0001662,2.0,,2019.8771262891764
NODE_0001663,2.0,,2019.9243444442166
NODE_0001664,2.0,,2019.9259662969484
NODE_0001665,2.0,,2019.9270937360095
NODE_0001666,2.0,,2019.9340737020984
NODE_0001667,2.0,,2019.9352011411595
NODE_0001668,2.0,,2019.9367761704818
NODE_0001669,2.0,,2019.937903609543
NODE_0001670,2.0,,2019.937903609543
NODE_0001671,2.0,,2019.940606077926
NODE_0001672,2.0,,2019.9460110146929
NODE_0001673,2.0,,2019.9730356985265
NODE_0001674,2.0,,2019.9811431036765
NODE_0001675,2.0,,2019.9919529772098
NODE_0001676,2.0,,2020.0108702558932
NODE_0001677,2.0,,2020.0574878355062
NODE_0001678,2.0,,2019.605551035428
NODE_0001679,2.0,,2019.9595233566097
NODE_0001680,2.0,,2019.8271024058254
NODE_0001681,2.0,,2019.8502971822145
NODE_0001682,2.0,,2019.8514246212756
NODE_0001683,2.0,,2019.8784493051091
NODE_0001684,2.0,,2019.8811517734923
NODE_0001685,2.0,,2019.8865567102591
NODE_0001686,2.0,,2019.9460110146929
NODE_0001687,2.0,,2019.9811431036765
NODE_0001688,2.0,,2019.663323280769
NODE_0001689,2.0,,2019.6680062060111
NODE_0001690,0.0,,2019.6680062060111
NODE_0001691,0.0,,2019.6680062060111
NODE_0001692,2.0,,2019.6848021162596
NODE_0001693,0.0,,2019.6848021162596
NODE_0001694,0.0,,2019.6848021162596
NODE_0001695,2.0,,2019.7205945279156
NODE_0001696,2.0,,2019.7222695170549
NODE_0001697,0.0,,2019.7222695170549
NODE_0001698,2.0,,2020.0872149877232
NODE_0001699,2.0,,2020.0926199244898
NODE_0001700,2.0,,2020.0953223928732
NODE_0001701,2.0,,2019.754842417462
NODE_0001702,2.0,,2019.7791446586104
NODE_0001703,2.0,,2019.789971683813
NODE_0001704,2.0,,2019.8115742792108
NODE_0001705,2.0,,2019.8305087095634
NODE_0001706,2.0,,2019.8949937478014
NODE_0001707,2.0,,2019.8966855291824
NODE_0001708,2.0,,2019.897813592161
NODE_0001709,2.0,,2019.8989416131149
NODE_0001710,2.0,,2019.900069052176
NODE_0001711,2.0,,2019.954118419843
NODE_0001712,2.0,,2019.9568208882263
NODE_0001713,2.0,,2019.969205791082
NODE_0001714,2.0,,2019.970333230143
NODE_0001715,2.0,,2019.978440635293
NODE_0001716,2.0,,2019.9946554455933
NODE_0001717,2.0,,2020.0324900029602
NODE_0001718,2.0,,2020.0432998764936
NODE_0001719,2.0,,2020.071000177423
NODE_0001720,2.0,,2020.1304544818568
NODE_0001721,2.0,,2020.1655865708403
NODE_0001722,2.0,,2016.1822649616443
NODE_0001723,2.0,,2015.5332660404515
NODE_0001724,2.0,,2015.7133191414066
NODE_0001725,2.0,,2016.6488427822933
NODE_0001726,2.0,,2016.9157138851815
NODE_0001727,2.0,,2017.0275214887806
NODE_0001728,2.0,,2017.1722709028306
NODE_0001729,2.0,,2017.6384263593914
NODE_0001730,2.0,,2017.9982671424038
NODE_0001731,2.0,,2019.7334794258988
NODE_0001732,2.0,,2019.7521228088058
NODE_0001733,2.0,,2020.10883473479
NODE_0001734,0.0,,2019.684872348082
NODE_0001735,0.567925885792313,,2019.6850857820245
NODE_0001736,2.0,,2020.0471395557486
NODE_0001737,0.0,,2019.6850857820245
NODE_0001738,2.0,,2019.778565397064
NODE_0001739,2.0,,2019.789166106239
NODE_0001740,2.0,,2019.8044383748115
NODE_0001741,2.0,,2020.0581084448713
NODE_0001742,2.0,,2020.1115372031734
NODE_0001743,2.0,,2020.1304544818568
NODE_0001744,2.0,,2019.9811431036765
NODE_0001745,2.0,,2020.0108702558932
NODE_0001746,2.0,,2020.0351924713436
NODE_0001747,2.0,,2020.0682977090396
NODE_0001748,2.0,,2019.1860280589017
NODE_0001749,2.0,,2019.268038901938
NODE_0001750,1.0765767609059973,,2019.2684434935024
NODE_0001751,2.0,,2019.426398480224
NODE_0001752,2.0,,2019.6229984441138
NODE_0001753,2.0,,2019.7520716788
NODE_0001754,2.0,,2019.8007066121559
NODE_0001755,2.0,,2019.9529910213191
NODE_0001756,2.0,,2019.954118419843
NODE_0001757,2.0,,2019.9919529772098
NODE_0001758,2.0,,2019.5986887821819
NODE_0001759,2.0,,2019.8189950006754
NODE_0001760,2.0,,2019.9607258641536
NODE_0001761,2.0,,2019.966231225704
NODE_0001762,2.0,,2020.0926199244898
NODE_0001763,2.0,,2019.6983484910531
NODE_0001764,2.0,,2019.8277128323941
NODE_0001765,2.0,,2019.8661901358203
NODE_0001766,2.0,,2019.9216887992427
NODE_0001767,2.0,,2019.9919529772098
NODE_0001768,2.0,,2020.0872149877232
NODE_0001769,2.0,,2019.870341899959
NODE_0001770,2.0,,2019.9027715205593
NODE_0001771,2.0,,2020.0514072816436
NODE_0001772,2.0,,2019.8298048742088
NODE_0001773,2.0,,2019.7817244349155
NODE_0001774,2.0,,2019.8043552196975
NODE_0001775,2.0,,2019.8054826587586
NODE_0001776,2.0,,2019.8433172161256
NODE_0001777,2.0,,2019.4940741120167
NODE_0001778,2.0,,2019.9352011411595
NODE_0001779,2.0,,2019.9649282933765
NODE_0001780,2.0,,2019.8406147477422
NODE_0001781,2.0,,2019.638612873475
NODE_0001782,2.0,,2019.681895776116
NODE_0001783,2.0,,2019.7413300387766
NODE_0001784,2.0,,2019.8059296642582
NODE_0001785,2.0,,2019.807057688081
NODE_0001786,2.0,,2019.808185127142
NODE_0001787,2.0,,2019.8325073425922
NODE_0001788,2.0,,2019.8865567102591
NODE_0001789,2.0,,2019.2099520079885
NODE_0001790,2.0,,2019.2318659372374
NODE_0001791,2.0,,2019.271398684115
NODE_0001792,2.0,,2019.282606349085
NODE_0001793,2.0,,2019.3919019000905
NODE_0001794,2.0,,2019.420325368913
NODE_0001795,2.0,,2019.490555410875
NODE_0001796,2.0,,2019.5252441221965
NODE_0001797,2.0,,2021.2040100471434
NODE_0001798,2.0,,2020.9033604394956
NODE_0001799,2.0,,2020.9033604394956
NODE_0001800,2.0,,2020.9049354688177
NODE_0001801,2.0,,2020.9060629078788
NODE_0001802,2.0,,2020.371192637876
NODE_0001803,2.0,,2020.8141789828449
NODE_0001804,2.0,,2020.8141789828449
NODE_0001805,2.0,,2020.4126866220167
NODE_0001806,0.0,,2020.4126866220167
NODE_0001807,2.0,,2020.6223037276268
NODE_0001808,2.0,,2020.6335992921809
NODE_0001809,0.0,,2020.6335992921809
NODE_0001810,2.0,,2020.0324900029602
NODE_0001811,2.0,,2020.8157540121672
NODE_0001812,2.0,,2020.8168814512283
NODE_0001813,2.0,,2021.1472582110932
NODE_0001814,2.0,,2020.2512110979442
NODE_0001815,0.0,,2020.2512110979442
NODE_0001816,0.0,,2020.2512110979442
NODE_0001817,2.0,,2020.586044388755
NODE_0001818,2.0,,2020.5871716386432
NODE_0001819,2.0,,2021.4947491934845
NODE_0001820,2.0,,2021.4958766325456
NODE_0001821,2.0,,2021.4958766325456
NODE_0001822,2.0,,2021.5093421510528
NODE_0001823,2.0,,2021.5109640037845
NODE_0001824,2.0,,2021.5120914428455
NODE_0001825,2.0,,2021.5120914428455
NODE_0001826,2.0,,2020.410135902585
NODE_0001827,2.0,,2020.5842070797426
NODE_0001828,2.0,,2020.5975239996408
NODE_0001829,2.0,,2020.636117491358
NODE_0001830,2.0,,2020.7194683488517
NODE_0001831,0.0,,2020.7194683488517
NODE_0001832,0.0,,2020.7194683488517
NODE_0001833,0.0,,2020.7194683488517
NODE_0001834,0.0,,2020.7194683488517
NODE_0001835,2.0,,2020.7525435619507
NODE_0001836,2.0,,2020.754629903091
NODE_0001837,2.0,,2021.222927325827
NODE_0001838,2.0,,2021.2391421361272
NODE_0001839,2.0,,2020.75625220893
NODE_0001840,2.0,,2020.7578743904899
